nFID	lat	lon	location	name	last_at	time	city	gender	id	followers_count	friends_count	statuses_count	created_at	domain	status_id	status_text
172619	23.19387	113.36811	广东 清远	DElying	2014/5/1 0:00	0:27:00	18	f	2184197387	158	229	191	Fri Jun 17 23:26:11 +0800 2011		3.76839E+15	http://t.cn/R7c9hlb 小店新开薄利多销 希望大家多多光临
107510	23.08476	113.52579	广东 广州	ELF_NOVA1106	2014/5/1 0:00	0:27:00	1	f	2500174584	87	58	676	Fri Oct 28 23:47:20 +0800 2011	ELFNOVASM	3.76824E+15	[心][心]meeeee tooooooo
106563	23.12144	113.52513	北京 朝阳区	harbouchen	2014/5/1 0:00	0:27:00	5	m	2709563224	63	182	491	Tue Feb 07 10:24:01 +0800 2012		3.76276E+15	转发微博
41535	22.87297	113.06958	广东 佛山	LinwenHao2	2014/5/1 0:00	0:27:00	6	m	5100024932	5	49	7	Wed Apr 30 16:32:35 +0800 2014		3.70992E+15	“每个人都有属于自己的一片森林，迷失的人迷失了，相逢的人会再相逢。”   我在陌陌，你在哪里？（苹果、安卓、WindowsPhone手机下载：http://t.cn/RvvUAV3 ）
21122	22.49035	113.93447	广东 深圳	MGUOZHI	2014/5/1 0:00	0:27:00	3	f	2490534432	91	90	272	Mon Oct 24 14:43:38 +0800 2011		3.76735E+15	#微乐#成怪 二度梅茶油腐乳 950g（价格：68元） 微笑生活，快乐分享http://t.cn/R7GAPry 
52607	22.808	113.897	广东 深圳	M张振辉	2014/5/1 0:00	0:27:00	3	m	2807310165	401	219	85	Mon Jun 11 19:26:05 +0800 2012		3.76333E+15	情：  不能陷得太深！  深了，难以自拔；   http://t.cn/RhD4lSY
170104	23.214	113.26719	广东 深圳	S520JU	2014/5/1 0:00	0:27:00	3	f	2811267964	46	87	82	Wed May 23 16:05:00 +0800 2012		3.76426E+15	回来外婆家住了快半个月的小屁孩变得更加调皮了，，，[爱你][爱你][爱你]
14931	22.55699	113.97	广东 深圳	TFBOYS的小小太阳	2014/5/1 0:00	0:27:00	3	f	5095509311	37	105	1303	Tue Apr 01 23:11:52 +0800 2014		3.75832E+15	已打榜了呢，好棒。@TFBOYS-王俊凯 @TFBOYS-易烊千玺 @TFBOYS-王源
106562	23.10137	113.44242	广东 广州	VOGUE-LRYS	2014/5/1 0:00	0:27:00	1	m	3090284453	342	577	443	Sat Nov 03 16:51:41 +0800 2012	fashionwsw	3.76814E+15	#银行换卡# 为什么换卡的费用分几等人？存钱多的有钱人或贪官们少交钱甚至不交钱？存款少的农民老百姓要交多钱，也就是帮有钱人补上免交的工本费差价，可以这样理解吗？收费标准是物价局出的么？
179683	23.37035	113.44498	广东 广州	Yang---晓彬	2014/5/1 0:00	0:27:00	1	f	2773043001	451	291	139	Tue Jul 03 23:52:48 +0800 2012		3.76773E+15	[挖鼻屎][挖鼻屎]
123105	23.1593	113.25669	广东 广州	zhan_xC	2014/5/1 0:00	0:27:00	1	f	2470055104	118	178	340	Sat Oct 15 21:19:55 +0800 2011		3.7682E+15	生活总要继续[嘻嘻][嘻嘻][嘻嘻] http://t.cn/8kRRNOT
10689	22.50781	113.9346	广东 佛山	吖星GG	2014/5/1 0:00	0:27:00	6	m	2794824590	205	129	2496	Fri May 04 22:43:27 +0800 2012		3.76572E+15	回家一次花了2000多…[害羞]
184230	23.43761	113.32307	广东 广州	城建艺术与设计学院郑宜丰团队	2014/5/1 0:00	0:27:00	1	m	5126038399	38	92	6	Tue Apr 29 07:19:16 +0800 2014		3.7064E+15	@诶呦-兴佳 @黄灿_Ken @Nobita-陈永健 @SENGHO_Pengragon //@我叫李泳妍:@鹿爷小汉子- @嘉兒karminer @Gr猫大人 @豐豐癫癫 @Gaga-Karhui @lalaalla @MmcGAGA @Nobita-陈永健 @y-唯爱 @谢俊乐___ @吴岳青丶
78013	23.06794	113.10012	广东 广州	風童娃娃	2014/5/1 0:00	0:27:00	1	m	2477544912	18	13	51	Wed Oct 19 10:26:44 +0800 2011	zzoutt	3.73048E+15	#球迷大检测#这是一个最好的时代，也是一个最坏的时代，不懂球的你在世界杯的狂潮中使劲浑身解数，勉强回答了朋友的问题，“本届比赛，我看好的是...AC米兰！”@91助手
20296	22.57032	113.96704	广东	喉卷嗣	2014/5/1 0:00	0:27:00	1000	m	1962174314	35	49	570	Fri Feb 25 21:40:00 +0800 2011	xpj262818	3.76791E+15	家里正要钱的时候，我却为了自己事情不能给，感觉有点自私。[委屈][委屈][委屈] http://t.cn/Rhk6gXa
34712	22.62667	114.0336	广东 深圳	許曉喩	2014/5/1 0:00	0:27:00	3	f	3192580503	187	114	207	Sun Dec 16 11:23:14 +0800 2012		3.76443E+15	女人是书，男人是猪，永远别指望猪能读懂书。
166260	23.19145	113.23016	北京 东城区	黄毓Bitch	2014/5/1 0:00	0:27:00	1	f	2683243890	857	228	128	Tue Jan 24 19:38:54 +0800 2012	DAMIMISHOP	3.7378E+15	来看看我拍的MV：“大姐茶艺，牛逼。赞一个。????”，点此播放>>http://t.cn/RPVHfbe（通过 #美拍# 录制）
120561	23.11389	113.2463	广东 广州	就连呼吸都感到痛	2014/5/1 0:00	0:27:00	1	m	2691057823	64	112	417	Sun Apr 01 23:53:12 +0800 2012		3.76771E+15	//@咕噜咕噜碳烤鱼i: //@Yser_瀟橋雨瀝: 转发微博
40761	22.89427	112.87443	重庆 九龙坡区	邋遢的戈头	2014/5/1 0:00	0:27:00	7	m	2094439013	241	80	646	Tue Apr 19 13:13:41 +0800 2011	hwago	3.76786E+15	#值班总结#浏览扬帆官网，转发扬帆微博2条@宜都----小舒
75805	23.01647	113.09655	广东 佛山	乐乐1822506716	2014/5/1 0:00	0:27:00	6	f	1950090571	14	32	54	Tue Oct 08 17:58:12 +0800 2013		3.76478E+15	这样的话，去一次三亚旅游也有不少钱，冤啊！我的三亚之旅还能实现吗？[嘻嘻] http://t.cn/R7hhQie
76147	23.051	113.11499	广东 佛山	鄰家小賴正成長	2014/5/1 0:00	0:27:00	6	m	2065306945	317	299	234	Sun Apr 03 17:28:27 +0800 2011	martinlye	3.76804E+15	[偷乐]新专辑～或～[好爱哦]嘉莉小朋友的照片……@王力宏
173309	23.1969	113.3745	广东 河源	刘秋填	2014/5/1 0:00	0:27:00	16	m	2419842462	359	265	230	Fri Sep 23 23:36:54 +0800 2011		3.76672E+15	一生10，十生100，百生千千万， 史上最赚钱理财产品邀你来“理qiang财qian”，每增一个好友充值1元来理财，你就赚10元，好友越多钱越多，还有新用户抽奖赢4888！！赶快呼朋唤友来猛戳网址  http://t.cn/R7yU0he
120560	23.19603	113.20734	广东 广州	镘诺	2014/5/1 0:00	0:27:00	1	m	2967892050	68	200	1199	Sat Aug 25 10:09:56 +0800 2012		3.76839E+15	我刚刚在广州移动频道上摇到了金币17枚。大家快来一起摇一摇吧。 a.10086.cn/gzpd 
166259	23.19603	113.20734	广东 广州	镘诺	2014/5/1 0:00	0:27:00	1	m	2967892050	69	200	1199	Sat Aug 25 10:09:56 +0800 2012		3.76839E+15	我刚刚在广州移动频道上摇到了金币17枚。大家快来一起摇一摇吧。 a.10086.cn/gzpd 
65824	22.99932	113.5072	广东 广州	倩文喵想养喵	2014/5/1 0:00	0:27:00	1	f	2463096724	510	266	1293	Sat Dec 10 23:36:24 +0800 2011		3.76816E+15	从厦门回来一直拉肚子[泪][泪]我的增肥梦[泪][泪] http://t.cn/z8AbPUx
106564	22.99932	113.5072	广东 广州	倩文喵想养喵	2014/5/1 0:00	0:27:00	1	f	2463096724	511	266	1293	Sat Dec 10 23:36:24 +0800 2011		3.76816E+15	从厦门回来一直拉肚子[泪][泪]我的增肥梦[泪][泪] http://t.cn/z8AbPUx
123106	23.15616	113.20188	广东	山风83	2014/5/1 0:00	0:27:00	1000	f	1931023827	11	34	124	Sat Jan 22 19:51:50 +0800 2011		3.74668E+15	"【4G打车 快人一步】广州移动联手滴滴打车优惠大放送，购机、换卡、送流量，快来“广州移动频道”领红包咯~！4G的朋友们，快来参与吧。活动详情及更多优惠见""广州移动频道""客户端 a.10086.cn/gzpd"
159296	23.15911	113.3675	其他	时光和少年永不老去	2014/5/1 0:00	0:27:00	1000	m	3797010491	56	73	105	Sat Sep 14 11:13:45 +0800 2013		3.7681E+15	要是她教我，我发4永远不翘课不挂科[笑cry][笑cry]
16759	22.51694	114.04101	广东 深圳	岁月无声Jane	2014/5/1 0:00	0:27:00	3	f	2824871195	41	74	476	Sun Oct 13 16:56:03 +0800 2013		3.76661E+15	 //@改变你的爱情故事:[赞]
20295	22.53792	113.99073	广东 深圳	涛19881023	2014/5/1 0:00	0:27:00	3	m	2005012797	131	308	530	Thu Mar 03 18:56:37 +0800 2011		3.76713E+15	没用的东西 http://t.cn/z8At71m
119075	23.17136	113.25591	广西 玉林	甜甜慕斯蛋糕	2014/5/1 0:00	0:27:00	9	m	2985054782	26	112	150	Mon Sep 03 16:17:56 +0800 2012		3.70521E+15	感觉自己很无自，是命运捉弄人吗？ 我在:http://t.cn/z8FARbN
187345	23.68581	113.21214	广东	我只想拉条宽带到家里	2014/5/1 0:00	0:27:00	1000	m	1706381534	9	18	29	Sun Mar 07 11:44:58 +0800 2010		3.75119E+15	如题，我真的很想拉条网线回家，你们为什么要这样对我π_π电信、网通、铁通，还有该死的GCD，为什么到处都能拉网线就是我们村子不行，该死的村委干什么吃的 http://t.cn/Rh4wjLg
171175	23.19335	113.2581	广东 汕头	-吴思倩-	2014/5/1 0:00	0:27:00	5	f	2469316820	290	144	1087	Sat Oct 15 16:00:09 +0800 2011		3.76776E+15	[鼓掌]
12216	22.591	113.888	广东 广州	小万能贩卖有限公司招代理	2014/5/1 0:00	0:27:00	1	m	2335362151	13237	799	884	Thu Dec 29 21:47:50 +0800 2011		3.76814E+15	aj4  厂家直销  招代理 http://t.cn/zTeFYf8
180518	23.45068	112.92715	广东 清远	幸福小鸟蛋	2014/5/1 0:00	0:27:00	18	m	2641609941	84	112	471	Thu Mar 01 22:24:52 +0800 2012		3.76597E+15	这录音说得太对了。http://t.cn/RhNVkru http://t.cn/R7AsfdR
158905	23.1282	113.42191	广东 潮州	雪凝舞丶凌乱	2014/5/1 0:00	0:27:00	51	m	1350940791	667	514	822	Mon Jul 04 02:12:49 +0800 2011		3.76751E+15	http://t.cn/z8A1ryA★★★★★，[兔子]
53363	22.943	113.04399	其他	用户3669120553	2014/5/1 0:00	0:27:00	1000	m	3669120553	1	50	2	Thu Aug 15 16:13:26 +0800 2013		3.70521E+15	要是时间能倒流，能给我一个重新选择的机会该有多好 我在:http://t.cn/8suV6Oc
186087	23.66799	113.04399	广东 清远	悠然1220	2014/5/1 0:00	0:27:00	18	f	2651277024	53	177	116	Wed Jan 04 11:38:51 +0800 2012		3.75831E+15	语文老师教了我们一句英文:I like you ， but just like you!刚想说这句English这不错，老师又告诉我们它的翻译:纵然万劫不复，纵然相思入骨，我也待你眉眼如初，岁月如故。瞬间感觉到了中华文化的博大精深，相比之下，English弱爆了！[哈哈][哈哈] http://t.cn/RhlGkmh
14930	22.60533	114.03422	广东 潮州	余泽斌1113	2014/5/1 0:00	0:27:00	51	m	2353464950	138	127	968	Mon Aug 29 00:43:54 +0800 2011		3.76785E+15	[音乐]
35749	22.71927	113.10368	广东 江门	遇见云儿	2014/5/1 0:00	0:27:00	7	f	2793467437	148	158	236	Sun Jun 03 12:39:42 +0800 2012		3.75654E+15	太靓了！
106561	23.05475	113.39618	广东 揭阳	_丹婷童鞋	2014/5/1 0:00	0:28:00	52	f	2914844010	222	184	322	Thu Jul 26 10:43:08 +0800 2012		3.76295E+15	在家至少不会亏待自己的胃，回学校后又得去吃硬硬的白米饭了。。。[泪][泪][泪] http://t.cn/Rhe5TZX
73169	23.0472	112.90034	广东 梅州	cfo_	2014/5/1 0:00	0:28:00	14	f	2563737454	356	325	681	Sat Nov 26 22:34:33 +0800 2011		3.7659E+15	我承认我没有足够好的运气遇到一个更好的指导老师，但是我遇到了一个对我好的老师。心已满足。[心][心] http://t.cn/R7A94ht
53360	22.89999	112.88966	广东 佛山	G茵茵G	2014/5/1 0:00	0:28:00	6	f	2482728511	149	143	142	Mon Nov 21 21:11:52 +0800 2011		3.757E+15	转发微博
188683	23.71761	113.04933	广东 湛江	H_依恋黄萍	2014/5/1 0:00	0:28:00	8	f	2963848185	179	143	324	Fri Sep 28 13:13:08 +0800 2012		3.76788E+15	之所以不想相见是因为害怕相见后得离别 . . . http://t.cn/8Ds38VU
174813	23.21239	113.37808	广东 惠州	HLZ就是个坏蛋	2014/5/1 0:00	0:28:00	13	f	2947265581	340	263	783	Wed Sep 12 23:25:39 +0800 2012		3.76849E+15	现在第八周了，毛概就快结束了，好激动的说[馋嘴][馋嘴][馋嘴] http://t.cn/z8AUTgj
79757	23.11623	113.22845	广东 广州	Jo9468	2014/5/1 0:00	0:28:00	1	f	2419581954	76	30	455	Fri Sep 23 21:04:12 +0800 2011		3.76095E+15	#人人字幕遭土豆盗取# 人人字幕遭土豆盗取 支持人人！还用想吗？！ 详情:http://t.cn/RhujucA
35294	22.76238	112.98159	广东 茂名	KEPT-12	2014/5/1 0:00	0:28:00	9	m	1862721351	1043	682	2319	Sun Nov 14 21:21:04 +0800 2010	kept12	3.76794E+15	转发微博
105647	23.11796	113.40131	广东 广州	-leevi辉想要去流浪	2014/5/1 0:00	0:28:00	1	m	2140879335	149	255	245	Tue May 24 12:34:26 +0800 2011	xiamopiao	3.73796E+15	转发微博
160225	23.10458	113.47563	广东 广州	Li540087689	2014/5/1 0:00	0:28:00	1	f	2632869847	67	73	94	Thu Feb 16 22:57:02 +0800 2012		3.75236E+15	来看看我拍的MV：“分享我们的舞蹈??????????????????????”，点此播放>>http://t.cn/Rh5ATfa（通过 #美拍# 录制）
190174	23.75499	113.49299	广东 清远	LZ--123	2014/5/1 0:00	0:28:00	18	f	3966328169	53	103	135	Sun Jan 05 08:15:52 +0800 2014		3.74368E+15	"弹奏一首钢琴曲，向往一个属于自己的小世界。  我正在使用""弹钢琴的小老鼠""封面图，好漂亮，你们都快来试试！http://t.cn/8F7NVnw"
172618	23.19387	113.36811	四川 成都	L吕chao	2014/5/1 0:00	0:28:00	1	m	2543545034	357	283	391	Fri Nov 18 19:20:53 +0800 2011		3.72056E+15	转发微博
80286	23.04132	113.10956	广东 佛山	Man佛牌	2014/5/1 0:00	0:28:00	6	m	2458979057	498	1085	311	Fri Nov 11 10:29:32 +0800 2011		3.71972E+15	新鮮！好味！ http://t.cn/RvXhW2z
173904	23.19051	113.33693	广东 汕头	Me鄭伟楠	2014/5/1 0:00	0:28:00	5	m	3453014030	276	210	113	Sat May 11 16:51:01 +0800 2013		3.76809E+15	很喜欢@我起的名它没一个符合条件 的#啪啪#，点开听听[音乐]http://t.cn/R7t4hX4 ? (来自@啪啪)
11722	22.5438	113.94789	广西 南宁	mua-做个温暖的女子	2014/5/1 0:00	0:28:00	1	f	3121990575	125	253	220	Thu Nov 15 12:35:58 +0800 2012		3.7675E+15	吃完石锅鱼回来，整个人都圆满了??果断睡觉，喝的有点晕乎了?? http://t.cn/R7GebzM
21120	22.58752	113.94552	广东 深圳	real-冲	2014/5/1 0:00	0:28:00	3	m	3193952902	68	123	34	Mon Feb 18 19:25:29 +0800 2013		3.75836E+15	fzz'w'ww
34711	22.58752	113.94552	广东 深圳	real-冲	2014/5/1 0:00	0:28:00	3	m	3193952902	67	123	34	Mon Feb 18 19:25:29 +0800 2013		3.75836E+15	fzz'w'ww
165366	23.31553	113.00025	广东 广州	Sky-嘉嘉纬	2014/5/1 0:00	0:28:00	1	m	2952743627	145	216	434	Wed Sep 19 23:38:13 +0800 2012		3.76591E+15	转发微博
158904	23.09685	113.49211	广东 梅州	Sunny-胡明丽	2014/5/1 0:00	0:28:00	14	f	2602198091	77	141	31	Mon Jan 16 21:44:12 +0800 2012		3.75884E+15	一口盐汽水喷死你
79150	22.98234	113.1343	海外 奥地利	Z_ShineChu	2014/5/1 0:00	0:28:00	28	f	2157546992	292	234	603	Sun Jun 05 22:00:47 +0800 2011	zjxworld	3.74436E+15	呀，这么美的广州 【 HERE IN GUANGZHOU（广州.持续更新） 】http://t.cn/RPTj6HF （分享自ZAKER）
184527	23.44568	113.48927	广东 广州	丷PoJun	2014/5/1 0:00	0:28:00	1	f	2103123224	843	206	576	Sat Apr 16 19:37:00 +0800 2011		3.7685E+15	[音乐盒]我正在听 @至上励合#鸭梨大# http://t.cn/R7cjz5R （分享自 @微音乐）
21121	22.50799	113.91	湖北 武汉	宝贝Y仔	2014/5/1 0:00	0:28:00	1	f	2690812644	272	215	1636	Sat Jan 28 19:59:06 +0800 2012		3.76664E+15	 //@世界城光谷步行街:[鼓掌][心]光谷店新一波活动又来啦！小伙伴们你Hold住吗？10月24日-26日，会员/非会员普通厅2D/3D通通只要15元哦！！就在德国风情街！~[兔子][花心]
117703	23.17706	113.07504	湖北 襄阳	冰冷玫瑰梦	2014/5/1 0:00	0:28:00	6	f	3563590053	88	328	245	Fri Jun 28 20:42:25 +0800 2013		3.75284E+15	转发微博
165367	23.17706	113.07504	湖北 襄阳	冰冷玫瑰梦	2014/5/1 0:00	0:28:00	6	f	3563590053	89	328	245	Fri Jun 28 20:42:25 +0800 2013		3.75284E+15	转发微博
16758	22.56085	114.03477	广东 深圳	踩到香蕉皮也不会滑倒	2014/5/1 0:00	0:28:00	3	f	1972600523	407	193	1044	Wed Feb 16 16:13:01 +0800 2011		3.76738E+15	又发现一个好吃的地 http://t.cn/R7GtRsi
174950	23.40794	113.08535	广东 汕头	陈贤枝Zzzz	2014/5/1 0:00	0:28:00	5	f	2145273207	748	361	1209	Fri May 27 19:34:06 +0800 2011		3.76786E+15	学到东西啦
119073	23.155	113.216	广东 广州	大大旧旧任伟宏	2014/5/1 0:00	0:28:00	1	m	2814522465	21	8	3170	Thu Sep 20 13:08:41 +0800 2012		3.76809E+15	机场高速，南往北，三元里入口。[怒][怒] http://t.cn/8FvpsJg
107556	23.08114	113.53208	广东 广州	大颖AiLyr	2014/5/1 0:00	0:28:00	1	f	2212115652	1659	175	124	Sun Jul 03 12:08:00 +0800 2011		3.76787E+15	来看看我的#照片电影#：“很久没招募了，思埠集团，招募一级、二级代理！微营销时代，资源整合的年代，不管你上班、找工作、失业、带孩子、开店等等....... 只要你不甘平庸，只...”，点此播放>> http://t.cn/R75ItDJ（通过 #美拍# 制作）
14929	22.48813	113.929	广东 梅州	逗比-杜大瓜	2014/5/1 0:00	0:28:00	14	m	3126039923	113	220	676	Fri Nov 16 21:27:43 +0800 2012		3.7624E+15	我发誓，我再也不打球了！跑步会适合我的
170103	23.201	113.317	广东 云浮	尜Yuki妞	2014/5/1 0:00	0:28:00	53	f	2120550191	773	751	1335	Thu May 05 01:46:39 +0800 2011		3.76165E+15	一回来我地都会聚一聚??????三条妹猪猪???? http://t.cn/RhBUFAW
76146	23.02282	113.12461	广东 佛山	尜範丶R	2014/5/1 0:00	0:28:00	6	f	1779705953	620	265	3341	Tue Jul 20 11:39:15 +0800 2010	rice520	3.76751E+15	提前过万圣节！[挤眼]鬼屋！[可怜] http://t.cn/R7GDm52
163574	23.10209	113.77601	江西 南昌	怪青年1	2014/5/1 0:00	0:28:00	1	m	2322485793	666	154	176	Thu Aug 25 15:15:03 +0800 2011		3.76373E+15	我在乐视网发现很多好剧哦，<<马向阳下乡记>><<爷们儿>><<甄嬛传>><<古剑奇谭>><<谈判冤家未删减版>>，大家快来追剧吧，还有消息提醒呢~http://t.cn/RhdV0K4
120559	23.12331	113.19297	广东 佛山	简宇健糸我-	2014/5/1 0:00	0:28:00	6	m	2247415444	341	251	386	Thu Jul 14 22:22:34 +0800 2011		3.76802E+15	醉了[doge][doge][doge][喵喵][喵喵]//@神回复吐槽帝:道理[doge] //@让你变幽默:服//@一只学屌: 服//@正常人办不出这种事儿: 服//@大脑切片: 对 //@这微博笑死我了:有道理[doge]
20294	22.5224	114.03199	广东 汕头	梁祝开	2014/5/1 0:00	0:28:00	5	m	1968525232	403	386	1529	Mon May 23 12:05:00 +0800 2011		3.76702E+15	求肾
186086	23.71251	113.02783	广东 清远	廖善宜	2014/5/1 0:00	0:28:00	18	f	2521132000	227	191	440	Tue Nov 08 10:59:17 +0800 2011		3.76609E+15	脚板底巧痛……[生病][生病] http://t.cn/R72Ypna
172958	23.16996	113.3418	广东 潮州	林鸿有好运气	2014/5/1 0:00	0:28:00	51	f	2008452651	604	330	1371	Sat Mar 05 22:15:17 +0800 2011		3.7682E+15	转发微博
172957	23.19387	113.36811	广东 广州	没有色彩的ZR	2014/5/1 0:00	0:28:00	1	m	2386300232	216	284	1420	Sat Sep 10 14:37:47 +0800 2011		3.76267E+15	→_→
10688	22.57633	113.90912	广东 广州	梦-LC	2014/5/1 0:00	0:28:00	1	f	2563751282	106	119	250	Sat Nov 26 22:39:46 +0800 2011		3.76696E+15	欲速则不达
170102	23.19957	113.32421	广西 贵港	莫晓星i	2014/5/1 0:00	0:28:00	8	m	2880084047	7	41	121	Tue Jul 10 10:27:02 +0800 2012		3.76809E+15	#陪你去看流星雨#东南方向在哪[嘻嘻][嘻嘻] http://t.cn/R7LKucE
180442	23.2898	113.8376	广东 广州	皮皮兔weng	2014/5/1 0:00	0:28:00	1	f	1649161990	360	185	1183	Sat Nov 06 13:11:32 +0800 2010		3.76829E+15	自认为自己不是一个会有选择困难症的人…但因为没看过实物…所以我决定不了选那款砖…再拖下去真的会被骂…好纠结…[委屈][委屈][委屈]…晚安…
63752	22.99021	113.34891	广东 广州	青春理想下午	2014/5/1 0:00	0:28:00	1	f	1853866553	145	229	901	Wed Nov 10 16:18:18 +0800 2010		3.76826E+15	必须必的转:穿高跟鞋脚不痛的小窍门[偷笑]
52606	22.93581	113.94316	广东 汕尾	沈宏霖	2014/5/1 0:00	0:28:00	15	m	2532985182	61	63	152	Sun Nov 13 22:54:37 +0800 2011		3.76806E+15	上班上班，加油加油，让每天更加的充实???? http://t.cn/R7tv08W
173308	23.19387	113.36811	广东 广州	時瑜鴻在广州	2014/5/1 0:00	0:28:00	1	m	2942874963	510	465	585	Sun Sep 09 12:38:53 +0800 2012		3.76757E+15	 #虾米音乐4.0#全新上线，多种音乐分类和精选集风格一键即听，听歌更省钱省心，歌曲管理更便捷。虾米音乐，音乐你的生活，诚邀你体验>>http://t.cn/8kJbEG7
187518	23.56853	113.47003	北京 朝阳区	思绪lin乱	2014/5/1 0:00	0:28:00	5	f	2142343073	384	127	2005	Wed May 25 17:42:10 +0800 2011	linyan1992	3.76736E+15	转发微博
63753	22.94276	113.37358	广东	四月YY120	2014/5/1 0:00	0:28:00	1000	f	2581187361	10	71	13	Sun Jan 15 02:34:31 +0800 2012		3.76461E+15	//@林心如工作室:“关于离别，我以为很有经验了。我以为我的人生，不需要经历再一次的离别。但没想到老天爷跟我开了个大玩笑。”#林心如##16个夏天# 今晚公视晚间九点、TVBS 42台晚间十点，爱奇艺晚间十点??同步播出。[围观][围观][围观]
53362	22.88364	112.90187	广西 玉林	桃子酱ing	2014/5/1 0:00	0:28:00	9	f	2314847723	445	300	254	Sun Aug 21 16:22:53 +0800 2011		3.76316E+15	小屁股 姐想你。。
160813	23.11595	113.38958	广东 广州	苇丽珍	2014/5/1 0:00	0:28:00	1	f	2077094585	286	65	540	Tue Apr 19 23:28:59 +0800 2011		3.76788E+15	来听听我唱的《突然的自我》 ，击败了全国58%的人. (通过 #唱吧#录制)。试听地址 >> http://t.cn/R75ifAt
165364	23.22603	113.08268	广东 广州	湘x520	2014/5/1 0:00	0:28:00	1	f	2427802625	12	76	13	Wed Oct 26 11:26:05 +0800 2011		3.74027E+15	嘿嘿 http://t.cn/RPXYWmz
170643	23.24627	113.24451	广东 汕头	谢氏面膜_花花	2014/5/1 0:00	0:28:00	5	f	2421582275	602	129	285	Sat Oct 22 00:30:04 +0800 2011		3.76702E+15	【谢氏面膜】功效: 提亮肤色 抗氧化 美白 补水 祛斑 保湿 抗敏感 控油 抗皱 净化排毒 抗菌消炎 舒缓肌肤 控油提拉紧致 控油补水 保湿提亮肤色 深层滋养 补水去红血丝 抗敏 淡斑 美白保湿 美白滋润 美白提亮肤色 http://t.cn/R74BDIK
20293	22.545	113.96299	广东 深圳	新晴-_-lll	2014/5/1 0:00	0:28:00	3	f	1017327177	275	156	1180	Thu Feb 02 13:13:50 +0800 2012		3.76809E+15	我有多久没有见到你，归来吧～
171174	23.26617	113.29387	广东 湛江	馨子好孩子	2014/5/1 0:00	0:28:00	8	f	3185634953	17	47	23	Fri Dec 14 20:16:40 +0800 2012		3.72761E+15	很想放弃现在的一切，无法呼吸的节奏，让我很难受。每天面对很多东西让我很难受。 http://t.cn/RvuykMZ
79756	23.00547	113.11047	广东 佛山	杨之光美术中心-aminy小云	2014/5/1 0:00	0:28:00	6	f	2283360364	180	161	314	Wed Aug 03 00:58:36 +0800 2011		3.76379E+15	2010艺术体操 世锦赛单项决赛-带操 分享来自 @糖豆网视频 tangdou.com http://t.cn/zQGt8ST 
180443	23.2898	113.8376	北京	叶子20140410	2014/5/1 0:00	0:28:00	1000	m	5105248484	18	24	32	Thu Apr 10 17:59:47 +0800 2014		3.76718E+15	转发微博
159882	23.1811	113.48	广东 广州	智明与大雄	2014/5/1 0:00	0:28:00	1	m	3519060907	24	28	77	Sun Jun 09 18:34:00 +0800 2013		3.70947E+15	微博里只有我自己，压着心情，不要再去犯贱！！！ 我在这里:http://t.cn/8kRnore
119074	23.13679	113.25284	广东 广州	中二患者VK喵	2014/5/1 0:00	0:28:00	1	f	2436580754	342	162	2459	Sat Oct 01 17:18:35 +0800 2011		3.76824E+15	感谢！!!
35295	22.78099	113.00664	广东 江门	追锋董小姐	2014/5/1 0:00	0:28:00	7	f	5097665158	13	115	29	Thu Apr 03 20:41:55 +0800 2014		3.74901E+15	繁忙之中都忘了要给他祝寿，亲爱的男神，我在世界的某一个角落为你祝福，祝福你在以后的日子幸福快乐，拥有一个美好的人生，[礼物][蛋糕][鲜花][蛋糕][蛋糕] http://t.cn/RhzrTTV
65823	22.92958	113.62085	广东 茂名	0ldTurtle	2014/5/1 0:00	0:29:00	9	m	3496219097	1412	186	447	Wed Jun 19 21:46:07 +0800 2013		3.76826E+15	你不露戏我们还是朋友怪也只怪你演技吧[拜拜] http://t.cn/z8AT4iR
187607	23.64093	113.65784	广东 广州	Co的疯狂	2014/5/1 0:00	0:29:00	1	f	2956745021	28	51	107	Sat Sep 22 18:27:51 +0800 2012		3.76681E+15	十一点了，要休息了，肝胆经络排毒最佳时机，工作一天，好好自我修复一下，迎接明天的新一天， 祝各位夜梦吉祥
160224	23.1284	113.37439	广东 广州	huashiUN	2014/5/1 0:00	0:29:00	1	f	2160091132	4	0	10	Sun Jun 05 19:48:10 +0800 2011	h454176063	3.70521E+15	分享图片 我在这里:http://t.cn/8kRRrcZ
116615	23.169	112.88999	广东 佛山	love韵yy	2014/5/1 0:00	0:29:00	6	f	2359287012	232	184	481	Tue Aug 30 13:51:27 +0800 2011		3.76641E+15	who   knows？
173307	23.16883	113.34745	广东 广州	MANDY-YT	2014/5/1 0:00	0:29:00	1	f	1950923131	798	363	1259	Fri Feb 04 20:13:42 +0800 2011	ymt850	3.76779E+15	[爱你]@鮽鮽鮽曉淇 
79755	23.04132	113.10956	广东 佛山	Man佛牌	2014/5/1 0:00	0:29:00	6	m	2458979057	498	1085	311	Fri Nov 11 10:29:32 +0800 2011		3.71972E+15	新鮮！好味！ http://t.cn/RvXhW2z
188737	23.719	113.04399	广东 清远	MinnaZCM	2014/5/1 0:00	0:29:00	18	f	2272631555	234	226	1239	Wed Jul 27 23:04:13 +0800 2011		3.76812E+15	转发微博
